Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
FOXA,2018-01-08,36.490002,36.599998,35.900002,36.240002,36.240002,9719100
FOXA,2018-01-09,36.220001,36.720001,36.209999,36.540001,36.540001,6216100
FOXA,2018-01-10,36.549999,36.689999,35.310001,35.599998,35.599998,16875600
FOXA,2018-01-11,35.700001,36.299999,35.599998,36.200001,36.200001,9659500
FOXA,2018-01-12,36.279999,36.84,36.119999,36.73,36.73,6824100
FOXA,2018-01-16,36.82,36.900002,36.259998,36.290001,36.290001,7149800
FOXA,2018-01-17,36.529999,37.130001,36.34,37.110001,37.110001,6230100
FOXA,2018-01-18,36.91,36.950001,36,36.18,36.18,14253400
FOXA,2018-01-19,36.029999,36.689999,35.970001,36.650002,36.650002,18037200
FOXA,2018-01-22,36.790001,37.48,36.41,37.310001,37.310001,12209300
FOXA,2018-01-23,37,37.720001,36.75,37.509998,37.509998,10364300
FOXA,2018-01-24,37.689999,38.509998,37.599998,38,38,14594100
FOXA,2018-01-25,38.080002,38.330002,37.93,38.18,38.18,10643300
FOXA,2018-01-26,38.25,38.950001,37.860001,38.810001,38.810001,9805800
FOXA,2018-01-29,38.700001,39.040001,38.610001,38.740002,38.740002,6416300
FOXA,2018-01-30,38.939999,39.139999,38.459999,38.459999,38.459999,7355400
FOXA,2018-01-31,38.52,38.52,36.669998,36.900002,36.900002,13190700
FOXA,2018-02-01,36.91,37.540001,36.68,37.009998,37.009998,11816200
FOXA,2018-02-02,36.779999,37.419998,36.560001,36.720001,36.720001,8101500
FOXA,2018-02-05,36.599998,37.619999,36.060001,36.139999,36.139999,11535500
FOXA,2018-02-06,35.43,36.810001,35.150002,36.799999,36.799999,11828600
