Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
SBUX,2018-01-16,60.330002,61.099998,60.299999,60.560001,60.233299,8040700
SBUX,2018-01-17,61,61.330002,60.52,60.66,60.332756,8433800
SBUX,2018-01-18,61.43,61.439999,60.740002,61.09,60.760437,9170900
SBUX,2018-01-19,61.209999,61.459999,60.950001,61.259998,60.92952,8361900
SBUX,2018-01-22,61.040001,61.470001,60.77,61.41,61.078712,11945800
SBUX,2018-01-23,61.32,61.91,61.139999,61.689999,61.357201,10806800
SBUX,2018-01-24,61.509998,61.939999,60.23,60.830002,60.501842,11911900
SBUX,2018-01-25,61.029999,61.200001,60.400002,60.549999,60.223351,16225600
SBUX,2018-01-26,57.939999,58.169998,56.549999,57.990002,57.677162,51851700
SBUX,2018-01-29,57.549999,58.349998,56.91,57.02,56.712395,18899900
SBUX,2018-01-30,56.959999,57.540001,56.740002,57.189999,56.881477,14341200
SBUX,2018-01-31,57.23,57.450001,56.700001,56.810001,56.503529,13118400
SBUX,2018-02-01,56.279999,56.419998,55.889999,56,55.697899,14690100
SBUX,2018-02-02,55.900002,56.32,55.700001,55.77,55.469139,15358900
SBUX,2018-02-05,55.529999,56.259998,54.57,54.689999,54.394962,16060000
SBUX,2018-02-06,53.689999,56.060001,53.560001,55.610001,55.310001,17415100
SBUX,2018-02-07,55.080002,55.43,54.439999,54.459999,54.459999,13927000
SBUX,2018-02-08,54.5,54.790001,53.75,53.77,53.77,17736700
SBUX,2018-02-09,54.200001,55.060001,53.650002,54.580002,54.580002,19382000
SBUX,2018-02-12,54.860001,55.73,54.549999,55.380001,55.380001,10938900
SBUX,2018-02-13,55.25,55.720001,55.02,55.669998,55.669998,10416385
