Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
CAT,2018-01-16,172.899994,173.240005,167.570007,169.309998,168.527786,8530600
CAT,2018-01-17,169.320007,170.110001,168.5,168.5,167.721527,5571400
CAT,2018-01-18,169.330002,170.759995,168.089996,168.830002,168.050003,4668800
CAT,2018-01-19,169.630005,170.449997,168.610001,170.410004,170.410004,5796700
CAT,2018-01-22,170.320007,170.910004,168.479996,170.889999,170.889999,3540900
CAT,2018-01-23,172,172.050003,169.199997,169.429993,169.429993,5036500
CAT,2018-01-24,171.399994,172.449997,167.669998,168.339996,168.339996,8241000
CAT,2018-01-25,173.100006,173.100006,162.460007,169.369995,169.369995,16937100
CAT,2018-01-26,168.809998,169,164.550003,167.059998,167.059998,9045300
CAT,2018-01-29,165.580002,165.880005,159.419998,162.580002,162.580002,9496800
CAT,2018-01-30,160.330002,164.710007,159.809998,163.759995,163.759995,8694800
CAT,2018-01-31,164.699997,165.789993,161.889999,162.779999,162.779999,7014000
CAT,2018-02-01,161.240005,163.740005,160.179993,162.240005,162.240005,4323600
CAT,2018-02-02,160.770004,160.800003,156.529999,157.490005,157.490005,7602800
CAT,2018-02-05,154.929993,158.929993,142.850006,151.080002,151.080002,11390500
CAT,2018-02-06,148.070007,156.559998,146.809998,156.410004,156.410004,13908700
CAT,2018-02-07,155.360001,158.089996,154.279999,154.339996,154.339996,7156500
CAT,2018-02-08,153.850006,154.190002,145.919998,145.990005,145.990005,9101900
CAT,2018-02-09,148.710007,150.889999,142.880005,149.210007,149.210007,9528100
CAT,2018-02-12,151.869995,153.449997,150.25,152.289993,152.289993,5732500
CAT,2018-02-13,151.25,155.199997,151,153.970001,153.970001,5512072
