Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
AMZN,2018-01-16,1323,1339.939941,1292.300049,1304.859985,1304.859985,7220700
AMZN,2018-01-17,1312.23999,1314,1280.880005,1295,1295,5253800
AMZN,2018-01-18,1293.949951,1304.599976,1284.02002,1293.319946,1293.319946,4026900
AMZN,2018-01-19,1312,1313,1292.98999,1294.579956,1294.579956,4578500
AMZN,2018-01-22,1297.170044,1327.449951,1296.660034,1327.310059,1327.310059,4140100
AMZN,2018-01-23,1338.089966,1364.900024,1337.339966,1362.540039,1362.540039,5169300
AMZN,2018-01-24,1374.819946,1388.160034,1338,1357.51001,1357.51001,6807500
AMZN,2018-01-25,1368,1378.339966,1357.619995,1377.949951,1377.949951,4753000
AMZN,2018-01-26,1392.01001,1402.530029,1380.910034,1402.050049,1402.050049,4857300
AMZN,2018-01-29,1409.180054,1431.390015,1400.439941,1417.680054,1417.680054,5701900
AMZN,2018-01-30,1403.170044,1439.25,1392,1437.819946,1437.819946,5871900
AMZN,2018-01-31,1451.300049,1472.579956,1450.040039,1450.890015,1450.890015,6424700
AMZN,2018-02-01,1445,1459.880005,1385.140015,1390,1390,9113800
AMZN,2018-02-02,1477.390015,1498,1414,1429.949951,1429.949951,11125700
AMZN,2018-02-05,1402.619995,1458.97998,1320.719971,1390,1390,11495000
AMZN,2018-02-06,1361.459961,1443.98999,1351.790039,1442.839966,1442.839966,11066800
AMZN,2018-02-07,1449,1460.98999,1415.150024,1416.780029,1416.780029,7162700
AMZN,2018-02-08,1429.680054,1433.75,1349.939941,1350.5,1350.5,8578600
AMZN,2018-02-09,1373.48999,1383.5,1265.930054,1339.599976,1339.599976,14141500
AMZN,2018-02-12,1364.670044,1393.810059,1344.01001,1386.22998,1386.22998,6704900
AMZN,2018-02-13,1385.930054,1419.719971,1383.530029,1414.51001,1414.51001,5616014
