Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
VZ,2018-01-16,51.68,52.02,51.419998,51.66,51.66,14739200
VZ,2018-01-17,51.810001,51.900002,51.209999,51.720001,51.720001,11591500
VZ,2018-01-18,51.900002,53.299999,51.389999,51.549999,51.549999,29442600
VZ,2018-01-19,51.740002,51.919998,51.16,51.91,51.91,23761300
VZ,2018-01-22,52.049999,53.490002,52.009998,53.459999,53.459999,27691300
VZ,2018-01-23,54.599998,54.599998,52.810001,53.23,53.23,33000500
VZ,2018-01-24,53.82,54.439999,53.5,54.220001,54.220001,21080400
VZ,2018-01-25,54.279999,54.77,54.009998,54.290001,54.290001,18638700
VZ,2018-01-26,54.490002,54.75,54.34,54.720001,54.720001,13077600
VZ,2018-01-29,53.580002,54.580002,53.400002,54.130001,54.130001,17052600
VZ,2018-01-30,54.299999,54.5,53.790001,53.900002,53.900002,15401500
VZ,2018-01-31,53.990002,54.419998,53.529999,54.07,54.07,17827000
VZ,2018-02-01,54.490002,54.75,54.009998,54.299999,54.299999,18646100
VZ,2018-02-02,54.27,54.27,52.900002,52.98,52.98,15574000
VZ,2018-02-05,52.52,53.189999,50.5,50.5,50.5,22239600
VZ,2018-02-06,49.439999,51,49.07,50.830002,50.830002,34543900
VZ,2018-02-07,50.630001,51.93,50.5,51.009998,51.009998,16066600
VZ,2018-02-08,50.889999,51.080002,49,49.040001,49.040001,23308900
VZ,2018-02-09,49.599998,50.299999,48.369999,49.880001,49.880001,27707900
VZ,2018-02-12,50.220001,50.66,49.580002,50.110001,50.110001,16813300
VZ,2018-02-13,49.91,50.259998,49.169998,50.080002,50.080002,11871683
