Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
WBA,2018-01-16,76.449997,76.620003,75.919998,76.029999,76.029999,4751300
WBA,2018-01-17,76.629997,76.650002,75.589996,75.779999,75.779999,4587100
WBA,2018-01-18,75.589996,76.349998,75.529999,76,76,5597600
WBA,2018-01-19,75.830002,76.510002,75.779999,76.470001,76.470001,6849300
WBA,2018-01-22,76.639999,77.440002,76.419998,77.400002,77.400002,3619600
WBA,2018-01-23,76.940002,77.209999,76.199997,77.019997,77.019997,3754700
WBA,2018-01-24,77.300003,77.830002,77,77.330002,77.330002,4028300
WBA,2018-01-25,77.849998,78.440002,77.349998,78.269997,78.269997,4118300
WBA,2018-01-26,78.5,79.199997,78.029999,79.150002,79.150002,3884600
WBA,2018-01-29,79.150002,80.68,79.089996,80.269997,80.269997,6249800
WBA,2018-01-30,77.959999,79.209999,75.43,76.129997,76.129997,11214300
WBA,2018-01-31,76.699997,76.889999,74.910004,75.260002,75.260002,6742400
WBA,2018-02-01,74.529999,76.349998,73.669998,76.059998,76.059998,5198400
WBA,2018-02-02,75.879997,76.239998,73.339996,73.559998,73.559998,7024800
WBA,2018-02-05,73.540001,74.220001,70.32,70.43,70.43,7085900
WBA,2018-02-06,69.099998,72.190002,68.300003,71.790001,71.790001,6809100
WBA,2018-02-07,71.339996,73.199997,71.160004,71.529999,71.529999,4328800
WBA,2018-02-08,71.57,71.849998,68.199997,68.220001,68.220001,6975100
WBA,2018-02-09,68.879997,69.300003,66.339996,68.459999,68.459999,7292500
WBA,2018-02-12,68.620003,69.440002,67.870003,68.459999,68.459999,3988300
WBA,2018-02-13,67.870003,70.514999,67.480003,68.290001,68.290001,6791569
