Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
FB,2018-01-16,181.5,181.75,178.039993,178.389999,178.389999,36183800
FB,2018-01-17,179.259995,179.320007,175.800003,177.600006,177.600006,27992400
FB,2018-01-18,178.130005,180.979996,177.080002,179.800003,179.800003,23304900
FB,2018-01-19,180.850006,182.369995,180.169998,181.289993,181.289993,26826500
FB,2018-01-22,180.800003,185.389999,180.410004,185.369995,185.369995,21059500
FB,2018-01-23,186.050003,189.550003,185.550003,189.350006,189.350006,25678800
FB,2018-01-24,189.889999,190.660004,186.520004,186.550003,186.550003,24334500
FB,2018-01-25,187.949997,188.619995,186.600006,187.479996,187.479996,17377700
FB,2018-01-26,187.75,190,186.809998,190,190,17759200
FB,2018-01-29,188.75,188.839996,185.630005,185.979996,185.979996,20453200
FB,2018-01-30,187.619995,188.179993,181.839996,187.119995,187.119995,20858600
FB,2018-01-31,188.369995,189.830002,185.220001,186.889999,186.889999,43275100
FB,2018-02-01,188.220001,195.320007,187.889999,193.089996,193.089996,54211300
FB,2018-02-02,192.039993,194.210007,189.979996,190.279999,190.279999,26677500
FB,2018-02-05,186.929993,190.610001,180.610001,181.259995,181.259995,33128200
FB,2018-02-06,178.570007,185.770004,177.740005,185.309998,185.309998,37758500
FB,2018-02-07,184.149994,185.080002,179.949997,180.179993,180.179993,27601900
FB,2018-02-08,181.009995,181.839996,171.479996,171.580002,171.580002,38478300
FB,2018-02-09,174.759995,176.899994,167.179993,176.110001,176.110001,39887600
FB,2018-02-12,177.059998,177.550003,171.839996,176.410004,176.410004,31940900
FB,2018-02-13,175.619995,175.970001,173.100006,173.149994,173.149994,21793853
