Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
DHR,2018-01-16,99.879997,100.269997,99.139999,99.470001,99.470001,2226800
DHR,2018-01-17,100.050003,100.18,99.080002,99.589996,99.589996,2542400
DHR,2018-01-18,99.540001,100.07,99.110001,99.739998,99.739998,1316600
DHR,2018-01-19,100.199997,100.879997,100.040001,100.559998,100.559998,2872600
DHR,2018-01-22,100.480003,100.709999,99.669998,99.970001,99.970001,2163200
DHR,2018-01-23,100.169998,100.370003,99.690002,99.949997,99.949997,2383500
DHR,2018-01-24,100.300003,101.699997,100.080002,101.379997,101.379997,2223600
DHR,2018-01-25,101.75,103.010002,101.43,102.699997,102.699997,2134000
DHR,2018-01-26,102.980003,103.82,102.779999,103.800003,103.800003,2433400
DHR,2018-01-29,103.610001,104.220001,103.300003,103.690002,103.690002,2580500
DHR,2018-01-30,102.639999,104.82,101.129997,101.599998,101.599998,3888500
DHR,2018-01-31,101.910004,102.57,100.849998,101.279999,101.279999,3308900
DHR,2018-02-01,100.919998,102.190002,100.5,101.860001,101.860001,2289200
DHR,2018-02-02,101.269997,102.529999,101.269997,102.18,102.18,4556900
DHR,2018-02-05,101.449997,101.849998,96.290001,96.699997,96.699997,4813100
DHR,2018-02-06,95.300003,98.580002,94.75,97.050003,97.050003,6693900
DHR,2018-02-07,96.379997,96.970001,94.75,95.25,95.25,5337000
DHR,2018-02-08,95.400002,95.550003,92.139999,92.160004,92.160004,3443100
DHR,2018-02-09,93.300003,95.279999,91.839996,94.459999,94.459999,3693600
DHR,2018-02-12,95.129997,95.889999,94.599998,95.410004,95.410004,2234600
DHR,2018-02-13,94.730003,95.449997,94.040001,94.980003,94.980003,2012625
