Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
KHC,2018-01-08,77.82,78.580002,77.82,78.480003,78.480003,3126900
KHC,2018-01-09,78.540001,78.720001,78.050003,78.620003,78.620003,3436500
KHC,2018-01-10,78.650002,78.650002,77.400002,77.889999,77.889999,3823700
KHC,2018-01-11,78.019997,78.199997,77.019997,77.129997,77.129997,3493700
KHC,2018-01-12,77.349998,77.57,76.599998,77.349998,77.349998,4223500
KHC,2018-01-16,77.970001,78.919998,77.559998,78.639999,78.639999,5327800
KHC,2018-01-17,79.110001,80.669998,78.790001,80.07,80.07,6547600
KHC,2018-01-18,80.160004,80.599998,79.019997,79.269997,79.269997,3447200
KHC,2018-01-19,79.529999,79.959999,79.099998,79.660004,79.660004,3749400
KHC,2018-01-22,79.82,80.449997,79.760002,80.169998,80.169998,3988300
KHC,2018-01-23,79.760002,80.529999,79.559998,80.269997,80.269997,2833000
KHC,2018-01-24,80.5,80.589996,79.709999,79.860001,79.860001,3119600
KHC,2018-01-25,80,80.445,79.382004,79.669998,79.669998,2927300
KHC,2018-01-26,79.900002,80,78.400002,79.389999,79.389999,4772400
KHC,2018-01-29,79.169998,79.879997,78.389999,78.419998,78.419998,3280500
KHC,2018-01-30,78.639999,79.660004,78.43,78.5,78.5,3334300
KHC,2018-01-31,78.620003,78.879997,77.849998,78.389999,78.389999,4855700
KHC,2018-02-01,78.120003,78.949997,77.599998,78.57,78.57,3119800
KHC,2018-02-02,78.120003,78.339996,76.650002,77.190002,77.190002,5239700
KHC,2018-02-05,77.290001,77.939003,74.175003,74.260002,74.260002,5372900
KHC,2018-02-06,73.839996,74.32,72.050003,74.309998,74.309998,7521800
