Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
MRK,2018-01-16,61.75,63.779999,61.25,62.07,62.07,48091300
MRK,2018-01-17,62.290001,62.59,61.889999,62.029999,62.029999,21889900
MRK,2018-01-18,62,62.119999,60.630001,61.130001,61.130001,19905800
MRK,2018-01-19,61.48,61.48,60.639999,61.279999,61.279999,12161900
MRK,2018-01-22,60.950001,61.439999,60.720001,61.25,61.25,12247500
MRK,2018-01-23,61.029999,62.130001,60.869999,61.700001,61.700001,11181500
MRK,2018-01-24,62.009998,62.110001,60.959999,61.18,61.18,13482100
MRK,2018-01-25,61.299999,61.380001,60.950001,61.299999,61.299999,9402300
MRK,2018-01-26,61.490002,62.080002,61.34,62.040001,62.040001,10553700
MRK,2018-01-29,61.950001,62.139999,61.560001,61.630001,61.630001,8776900
MRK,2018-01-30,60.790001,61.25,60.439999,60.650002,60.650002,13040700
MRK,2018-01-31,60.77,60.799999,58.900002,59.25,59.25,14869000
MRK,2018-02-01,59.169998,60.34,59.07,59.860001,59.860001,13368000
MRK,2018-02-02,59.41,59.970001,58.279999,58.560001,58.560001,12264100
MRK,2018-02-05,58.27,58.950001,55.82,56.400002,56.400002,19605700
MRK,2018-02-06,55.139999,56.77,54.330002,55.459999,55.459999,31006200
MRK,2018-02-07,55.169998,56.709999,55.09,55.880001,55.880001,13692500
MRK,2018-02-08,56.040001,56.459999,54.709999,54.73,54.73,20870000
MRK,2018-02-09,55.150002,55.41,53.360001,54.869999,54.869999,18580500
MRK,2018-02-12,55.349998,55.889999,54.959999,55.43,55.43,12488400
MRK,2018-02-13,55.23,55.369999,54.77,54.900002,54.900002,17039352
