Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
DUK,2018-01-16,79.089996,79.269997,78.209999,78.419998,78.419998,4375300
DUK,2018-01-17,78.360001,78.699997,77.620003,78.410004,78.410004,4125200
DUK,2018-01-18,78.639999,78.639999,77.050003,77.339996,77.339996,4757600
DUK,2018-01-19,77.470001,77.82,76.639999,76.82,76.82,4536700
DUK,2018-01-22,77.160004,77.650002,76.849998,76.949997,76.949997,3720100
DUK,2018-01-23,77.75,78.449997,77.239998,77.709999,77.709999,4033900
DUK,2018-01-24,77.699997,77.730003,77.209999,77.239998,77.239998,3601700
DUK,2018-01-25,77.230003,79.220001,77.199997,78.900002,78.900002,4842900
DUK,2018-01-26,78.93,79.040001,78.059998,78.830002,78.830002,3944500
DUK,2018-01-29,78.550003,78.57,77.169998,77.290001,77.290001,4901300
DUK,2018-01-30,77.099998,77.910004,76.970001,77.660004,77.660004,3969200
DUK,2018-01-31,77.779999,78.580002,77.25,78.5,78.5,4007000
DUK,2018-02-01,78.32,78.650002,76.669998,76.839996,76.839996,4328600
DUK,2018-02-02,76.82,77.730003,76.43,76.529999,76.529999,4252400
DUK,2018-02-05,76.650002,77.589996,75.730003,75.809998,75.809998,5852100
DUK,2018-02-06,75.150002,75.25,72.93,74.489998,74.489998,7810800
DUK,2018-02-07,74.459999,75.559998,74.18,74.400002,74.400002,4840400
DUK,2018-02-08,74.089996,75.870003,73.800003,74.32,74.32,6160100
DUK,2018-02-09,74.32,76.720001,73.860001,76.099998,76.099998,6312300
DUK,2018-02-12,76.120003,77.25,75.660004,76.809998,76.809998,4368200
DUK,2018-02-13,76.540001,77.300003,75.82,77.080002,77.080002,3808020
