Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
COF,2018-01-15,null,null,null,null,null,null
COF,2018-01-16,106.000000,106.470001,103.739998,104.419998,103.965012,2675500
COF,2018-01-17,105.010002,105.540001,103.250000,104.389999,103.935143,2287300
COF,2018-01-18,104.430000,104.639999,103.129997,103.410004,102.959419,2637800
COF,2018-01-19,102.699997,104.410004,102.110001,104.379997,103.925186,2928900
COF,2018-01-22,104.330002,105.540001,103.750000,105.489998,105.030350,2407000
COF,2018-01-23,105.199997,105.919998,103.870003,105.709999,105.249390,2904100
COF,2018-01-24,104.250000,106.500000,104.029999,105.260002,104.801353,4170600
COF,2018-01-25,105.559998,105.900002,103.690002,104.260002,103.805710,2615700
COF,2018-01-26,104.680000,104.980003,103.650002,104.900002,104.442924,3036500
COF,2018-01-29,104.540001,105.769997,104.339996,104.599998,104.144226,2258000
COF,2018-01-30,104.099998,104.910004,103.459999,103.470001,103.019157,1821800
COF,2018-01-31,103.529999,104.459999,103.379997,103.959999,103.507019,2231100
COF,2018-02-01,103.769997,104.750000,103.019997,104.720001,104.263710,1754600
COF,2018-02-02,104.320000,104.879997,101.510002,101.570000,101.127434,1826600
COF,2018-02-05,100.540001,102.070000,95.580002,97.000000,96.577347,3056400
COF,2018-02-06,94.830002,98.800003,93.139999,98.440002,98.011070,3956900
COF,2018-02-07,97.910004,99.629997,97.889999,98.120003,97.692467,2481300
COF,2018-02-08,98.269997,98.330002,91.599998,91.800003,91.400002,3962500
COF,2018-02-09,92.320000,93.500000,88.750000,92.019997,92.019997,5557800
COF,2018-02-12,93.160004,96.550003,92.919998,95.190002,95.190002,2738100
COF,2018-02-13,94.599998,95.510002,93.660004,95.309998,95.309998,2109197
