Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
IBM,2018-01-16,165.100006,165.289993,163.350006,163.850006,162.252502,7794200
IBM,2018-01-17,168.009995,169.130005,167.259995,168.649994,167.005692,11710000
IBM,2018-01-18,170,171.130005,168.149994,169.119995,167.471115,14259300
IBM,2018-01-19,164.460007,165.399994,161.300003,162.369995,160.786926,21172500
IBM,2018-01-22,161.509995,163.979996,161.110001,162.600006,161.014694,8480800
IBM,2018-01-23,162.820007,166.259995,162.509995,166.25,164.629105,7466200
IBM,2018-01-24,166.75,168.720001,164.820007,165.369995,163.757675,5645000
IBM,2018-01-25,165.910004,166.779999,165.190002,165.470001,163.856705,3302500
IBM,2018-01-26,166.119995,167.410004,165.789993,167.339996,165.708466,3787900
IBM,2018-01-29,167.449997,168.389999,166.009995,166.800003,165.173737,3517000
IBM,2018-01-30,166.210007,166.770004,163.160004,163.619995,162.024734,4902300
IBM,2018-01-31,163.75,164.990005,162.759995,163.699997,162.103958,4072800
IBM,2018-02-01,163.190002,164.130005,161.899994,162.399994,160.816635,4434200
IBM,2018-02-02,161.699997,162,158.869995,159.029999,157.479492,5251900
IBM,2018-02-05,157.889999,158.5,150,152.529999,151.042862,8746600
IBM,2018-02-06,150.289993,155.490005,149.110001,155.339996,153.82547,9867700
IBM,2018-02-07,154.169998,155.339996,153.279999,153.850006,152.350006,6149200
IBM,2018-02-08,152.479996,153.160004,147.5,147.589996,147.589996,6779100
IBM,2018-02-09,148.600006,150.539993,144.399994,149.509995,149.509995,7828300
IBM,2018-02-12,150.899994,152.399994,150.300003,151.399994,151.399994,5659600
IBM,2018-02-13,150.899994,151.179001,149.639999,150.75,150.75,4890753
