Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
TXN,2018-01-16,113.550003,113.910004,111.940002,112.919998,112.298515,9251500
TXN,2018-01-17,113.949997,119.43,113.510002,119.160004,118.504173,6916700
TXN,2018-01-18,119,119.980003,116,116.410004,115.76931,7970300
TXN,2018-01-19,117.010002,117.559998,115.709999,116.830002,116.186996,6367300
TXN,2018-01-22,117.919998,119.480003,117.459999,119.440002,118.782631,7217400
TXN,2018-01-23,120.019997,120.75,118.900002,119.889999,119.230148,8087100
TXN,2018-01-24,111.139999,114,108.68,109.699997,109.09623,19223900
TXN,2018-01-25,110.860001,111.709999,109.080002,110.150002,109.543762,8564800
TXN,2018-01-26,110.93,114,109.540001,113.690002,113.064278,7801600
TXN,2018-01-29,112.470001,113.400002,111.25,112.650002,112.029999,6389300
TXN,2018-01-30,111.199997,111.470001,109.300003,109.889999,109.889999,6492900
TXN,2018-01-31,110.980003,110.989998,108.300003,109.669998,109.669998,7362500
TXN,2018-02-01,108.75,110.75,108.57,110.080002,110.080002,5828200
TXN,2018-02-02,109.019997,110.230003,107.519997,107.660004,107.660004,7474400
TXN,2018-02-05,107.019997,109.120003,103.379997,104.209999,104.209999,8460400
TXN,2018-02-06,102.620003,106.660004,102.25,105.870003,105.870003,9266900
TXN,2018-02-07,104.599998,105.68,101.910004,101.980003,101.980003,10009100
TXN,2018-02-08,102.029999,102.610001,97.599998,97.660004,97.660004,11506600
TXN,2018-02-09,99.519997,101.300003,96.989998,100.489998,100.489998,11599300
TXN,2018-02-12,101.550003,102.550003,100.43,101.940002,101.940002,6608500
TXN,2018-02-13,101.110001,101.730003,100.120003,100.980003,100.980003,5061423
