Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
BIIB,2018-01-16,337.630005,344.869995,336.559998,338.850006,338.850006,1256800
BIIB,2018-01-17,339.720001,347.779999,337.279999,344.869995,344.869995,1429000
BIIB,2018-01-18,343.98999,345,337.5,344.440002,344.440002,1302500
BIIB,2018-01-19,347.570007,347.570007,341.820007,342.410004,342.410004,1232200
BIIB,2018-01-22,343.589996,347.820007,342.029999,347.640015,347.640015,1195200
BIIB,2018-01-23,348,354.279999,345.73999,346.75,346.75,1186200
BIIB,2018-01-24,348.890015,350.119995,342.299988,346.5,346.5,1512600
BIIB,2018-01-25,358,358,341.209991,353.73999,353.73999,1863000
BIIB,2018-01-26,356.170013,370.570007,356.049988,367.910004,367.910004,2232700
BIIB,2018-01-29,365.149994,367.899994,357.470001,358.480011,358.480011,1317200
BIIB,2018-01-30,355.470001,357.75,351.130005,352.589996,352.589996,1127800
BIIB,2018-01-31,357.339996,359.609985,345.720001,347.809998,347.809998,1398000
BIIB,2018-02-01,348.179993,352.380005,344.579987,346,346,1372900
BIIB,2018-02-02,343.980011,348.690002,342.309998,343.829987,343.829987,1095000
BIIB,2018-02-05,344.579987,348.339996,328.309998,328.309998,328.309998,1541300
BIIB,2018-02-06,322.519989,332.950012,321.109985,332.859985,332.859985,1768200
BIIB,2018-02-07,329.899994,333.589996,326.25,326.890015,326.890015,1237300
BIIB,2018-02-08,326.670013,328.700012,311.5,311.790009,311.790009,1414600
BIIB,2018-02-09,313.269989,319.929993,302.279999,316.779999,316.779999,2180400
BIIB,2018-02-12,319.25,323.179993,315.5,316.630005,316.630005,1284600
BIIB,2018-02-13,315.01001,319,312.350006,316.98999,316.98999,732923
