Symbol,Date,Open,High,Low,Close,Adj.Close,Volume
WMT,2018-01-16,101.339996,101.910004,100.339996,100.690002,100.690002,7170700
WMT,2018-01-17,101.150002,102.940002,100.699997,102.699997,102.699997,8681900
WMT,2018-01-18,104.739998,104.940002,103.620003,104.300003,104.300003,12307900
WMT,2018-01-19,104.639999,104.93,103.660004,104.589996,104.589996,8378600
WMT,2018-01-22,104.5,105.449997,104.040001,105.449997,105.449997,7308300
WMT,2018-01-23,105.290001,106.150002,104.57,105.900002,105.900002,8287800
WMT,2018-01-24,106.349998,106.440002,104.82,105.790001,105.790001,6823100
WMT,2018-01-25,105.849998,106.809998,105.849998,106.599998,106.599998,5857100
WMT,2018-01-26,107,108.410004,106.68,108.389999,108.389999,6786300
WMT,2018-01-29,108.110001,109.980003,107.989998,109.550003,109.550003,8355200
WMT,2018-01-30,109.139999,109.360001,107.150002,107.730003,107.730003,9180500
WMT,2018-01-31,107.769997,108.18,106.07,106.599998,106.599998,9812800
WMT,2018-02-01,105.959999,106.559998,105.18,105.519997,105.519997,6386800
WMT,2018-02-02,105.150002,106.470001,104.150002,104.480003,104.480003,9253100
WMT,2018-02-05,103.400002,104.610001,97.089996,100.089996,100.089996,12561600
WMT,2018-02-06,97.639999,101.080002,97.25,100.900002,100.900002,16413800
WMT,2018-02-07,100.5,104.589996,100.010002,102.849998,102.849998,11165200
WMT,2018-02-08,103.230003,103.480003,100,100.019997,100.019997,13975100
WMT,2018-02-09,100.529999,101.099998,96.43,99.370003,99.370003,14184600
WMT,2018-02-12,100.129997,100.449997,98.800003,99.550003,99.550003,8996700
WMT,2018-02-13,99.330002,101.220001,99.330002,100.980003,100.980003,6622627
